,close,Company,Date
77,31.959999,AAL,2014-01-28
78,32.98,AAL,2014-01-29
79,33.799999,AAL,2014-01-30
80,33.549999,AAL,2014-01-31
81,33.959999,AAL,2014-02-03
82,34.049999,AAL,2014-02-04
83,33.799999,AAL,2014-02-05
84,34.66,AAL,2014-02-06
85,35.669998,AAL,2014-02-07
86,35.580002,AAL,2014-02-10
87,35.130001,AAL,2014-02-11
88,34.689999,AAL,2014-02-12
89,35.029999,AAL,2014-02-13
90,34.41,AAL,2014-02-14
91,34.310001,AAL,2014-02-18
92,34.59,AAL,2014-02-19
93,35.66,AAL,2014-02-20
94,36.169998,AAL,2014-02-21
95,36.650002,AAL,2014-02-24
96,37.0,AAL,2014-02-25
97,36.75,AAL,2014-02-26
98,36.560001,AAL,2014-02-27
99,36.93,AAL,2014-02-28
100,36.099998,AAL,2014-03-03
101,37.34,AAL,2014-03-04
102,37.860001,AAL,2014-03-05
103,38.810001,AAL,2014-03-06
104,39.02,AAL,2014-03-07
105,38.959999,AAL,2014-03-10
106,38.080002,AAL,2014-03-11
107,37.560001,AAL,2014-03-12
108,36.740002,AAL,2014-03-13
109,36.34,AAL,2014-03-14
110,37.700001,AAL,2014-03-17
111,37.349998,AAL,2014-03-18
112,37.080002,AAL,2014-03-19
113,36.560001,AAL,2014-03-20
114,36.110001,AAL,2014-03-21
115,36.799999,AAL,2014-03-24
116,37.900002,AAL,2014-03-25
117,36.700001,AAL,2014-03-26
118,35.77,AAL,2014-03-27
119,35.389999,AAL,2014-03-28
120,36.599998,AAL,2014-03-31
121,53.91,AAL,2015-01-02
122,53.880001,AAL,2015-01-05
123,53.040001,AAL,2015-01-06
124,53.009998,AAL,2015-01-07
125,53.66,AAL,2015-01-08
126,52.02,AAL,2015-01-09
127,49.580002,AAL,2015-01-12
128,50.400002,AAL,2015-01-13
129,49.41,AAL,2015-01-14
130,49.41,AAL,2015-01-15
131,49.810001,AAL,2015-01-16
132,52.75,AAL,2015-01-20
133,53.669998,AAL,2015-01-21
134,55.59,AAL,2015-01-22
135,55.689999,AAL,2015-01-23
136,55.450001,AAL,2015-01-26
137,52.700001,AAL,2015-01-27
138,50.619999,AAL,2015-01-28
139,52.240002,AAL,2015-01-29
140,49.080002,AAL,2015-01-30
141,48.720001,AAL,2015-02-02
142,47.5,AAL,2015-02-03
143,49.459999,AAL,2015-02-04
144,48.810001,AAL,2015-02-05
145,48.150002,AAL,2015-02-06
146,46.529999,AAL,2015-02-09
147,48.049999,AAL,2015-02-10
148,47.59,AAL,2015-02-11
149,47.880001,AAL,2015-02-12
150,48.389999,AAL,2015-02-13
151,48.009998,AAL,2015-02-17
152,49.310001,AAL,2015-02-18
153,49.779999,AAL,2015-02-19
154,51.02,AAL,2015-02-20
155,51.310001,AAL,2015-02-23
156,51.52,AAL,2015-02-24
157,49.73,AAL,2015-02-25
158,49.349998,AAL,2015-02-26
159,47.900002,AAL,2015-02-27
160,48.310001,AAL,2015-03-02
161,48.77,AAL,2015-03-03
162,48.950001,AAL,2015-03-04
163,48.400002,AAL,2015-03-05
164,48.0,AAL,2015-03-06
165,47.919998,AAL,2015-03-09
166,46.740002,AAL,2015-03-10
167,47.389999,AAL,2015-03-11
168,48.68,AAL,2015-03-12
169,49.220001,AAL,2015-03-13
170,50.220001,AAL,2015-03-16
171,53.689999,AAL,2015-03-17
172,54.130001,AAL,2015-03-18
173,55.189999,AAL,2015-03-19
174,55.759998,AAL,2015-03-20
175,54.400002,AAL,2015-03-23
176,53.93,AAL,2015-03-24
177,52.009998,AAL,2015-03-25
178,51.27,AAL,2015-03-26
179,52.66,AAL,2015-03-27
180,53.639999,AAL,2015-03-30
181,52.779999,AAL,2015-03-31
182,40.91,AAL,2016-01-04
183,40.52,AAL,2016-01-05
184,41.23,AAL,2016-01-06
185,40.450001,AAL,2016-01-07
186,40.369999,AAL,2016-01-08
187,41.080002,AAL,2016-01-11
188,42.0,AAL,2016-01-12
189,40.099998,AAL,2016-01-13
190,40.549999,AAL,2016-01-14
191,38.759998,AAL,2016-01-15
192,38.860001,AAL,2016-01-19
193,39.060001,AAL,2016-01-20
194,72.489998,AAP,2013-01-02
195,72.489998,AAP,2013-01-03
196,73.620003,AAP,2013-01-04
197,73.370003,AAP,2013-01-07
198,72.169998,AAP,2013-01-08
199,72.389999,AAP,2013-01-09
200,71.760002,AAP,2013-01-10
201,72.290001,AAP,2013-01-11
202,72.580002,AAP,2013-01-14
203,73.639999,AAP,2013-01-15
204,73.360001,AAP,2013-01-16
205,73.419998,AAP,2013-01-17
206,73.75,AAP,2013-01-18
207,74.080002,AAP,2013-01-22
208,74.75,AAP,2013-01-23
209,75.010002,AAP,2013-01-24
210,75.25,AAP,2013-01-25
211,75.940002,AAP,2013-01-28
212,74.57,AAP,2013-01-29
213,73.529999,AAP,2013-01-30
214,73.519997,AAP,2013-01-31
215,73.660004,AAP,2013-02-01
216,72.230003,AAP,2013-02-04
217,73.269997,AAP,2013-02-05
218,72.900002,AAP,2013-02-06
219,77.139999,AAP,2013-02-07
220,78.900002,AAP,2013-02-08
221,78.389999,AAP,2013-02-11
222,78.599998,AAP,2013-02-12
223,78.970001,AAP,2013-02-13
224,78.839996,AAP,2013-02-14
225,79.0,AAP,2013-02-15
226,80.720001,AAP,2013-02-19
227,79.5,AAP,2013-02-20
228,79.059998,AAP,2013-02-21
229,79.209999,AAP,2013-02-22
230,78.360001,AAP,2013-02-25
231,77.150002,AAP,2013-02-26
232,77.300003,AAP,2013-02-27
233,76.339996,AAP,2013-02-28
234,76.370003,AAP,2013-03-01
235,77.019997,AAP,2013-03-04
236,76.949997,AAP,2013-03-05
237,76.18,AAP,2013-03-06
238,76.220001,AAP,2013-03-07
239,76.839996,AAP,2013-03-08
240,77.529999,AAP,2013-03-11
241,77.360001,AAP,2013-03-12
242,78.769997,AAP,2013-03-13
243,77.669998,AAP,2013-03-14
244,79.57,AAP,2013-03-15
245,80.699997,AAP,2013-03-18
246,80.07,AAP,2013-03-19
247,80.220001,AAP,2013-03-20
248,80.029999,AAP,2013-03-21
249,79.809998,AAP,2013-03-22
250,80.529999,AAP,2013-03-25
251,81.599998,AAP,2013-03-26
252,81.639999,AAP,2013-03-27
253,82.650002,AAP,2013-03-28
254,109.739998,AAP,2014-01-02
255,112.879997,AAP,2014-01-03
256,111.800003,AAP,2014-01-06
257,113.18,AAP,2014-01-07
258,112.300003,AAP,2014-01-08
259,113.550003,AAP,2014-01-09
260,115.639999,AAP,2014-01-10
261,114.290001,AAP,2014-01-13
262,117.599998,AAP,2014-01-14
263,117.470001,AAP,2014-01-15
264,117.879997,AAP,2014-01-16
265,118.440002,AAP,2014-01-17
266,118.0,AAP,2014-01-21
267,117.75,AAP,2014-01-22
268,116.330002,AAP,2014-01-23
269,115.980003,AAP,2014-01-24
270,115.400002,AAP,2014-01-27
271,116.25,AAP,2014-01-28
272,113.900002,AAP,2014-01-29
273,115.199997,AAP,2014-01-30
274,114.809998,AAP,2014-01-31
275,110.220001,AAP,2014-02-03
276,110.25,AAP,2014-02-04
277,110.75,AAP,2014-02-05
278,124.860001,AAP,2014-02-06
279,125.0,AAP,2014-02-07
280,123.32,AAP,2014-02-10
281,125.440002,AAP,2014-02-11
282,124.959999,AAP,2014-02-12
283,126.260002,AAP,2014-02-13
284,127.339996,AAP,2014-02-14
285,126.790001,AAP,2014-02-18
286,125.940002,AAP,2014-02-19
287,127.559998,AAP,2014-02-20
288,127.919998,AAP,2014-02-21
289,126.5,AAP,2014-02-24
290,125.5,AAP,2014-02-25
291,125.790001,AAP,2014-02-26
292,125.029999,AAP,2014-02-27
293,127.360001,AAP,2014-02-28
294,126.279999,AAP,2014-03-03
295,126.419998,AAP,2014-03-04
296,125.589996,AAP,2014-03-05
297,126.739998,AAP,2014-03-06
298,126.800003,AAP,2014-03-07
299,126.779999,AAP,2014-03-10
300,126.940002,AAP,2014-03-11
301,126.489998,AAP,2014-03-12
302,124.559998,AAP,2014-03-13
303,124.599998,AAP,2014-03-14
304,126.300003,AAP,2014-03-17
305,125.949997,AAP,2014-03-18
306,124.519997,AAP,2014-03-19
307,124.75,AAP,2014-03-20
308,126.330002,AAP,2014-03-21
309,124.699997,AAP,2014-03-24
310,123.559998,AAP,2014-03-25
311,122.75,AAP,2014-03-26
312,123.889999,AAP,2014-03-27
313,124.650002,AAP,2014-03-28
314,126.5,AAP,2014-03-31
315,143.75,AAP,2015-04-01
316,143.979996,AAP,2015-04-02
317,145.729996,AAP,2015-04-06
318,146.710007,AAP,2015-04-07
319,148.809998,AAP,2015-04-08
320,148.050003,AAP,2015-04-09
321,150.199997,AAP,2015-04-10
322,149.179993,AAP,2015-04-13
323,149.050003,AAP,2015-04-14
324,149.580002,AAP,2015-04-15
325,150.0,AAP,2015-04-16
326,149.800003,AAP,2015-04-17
327,152.399994,AAP,2015-04-20
328,152.399994,AAP,2015-04-21
329,151.509995,AAP,2015-04-22
330,146.690002,AAP,2015-04-23
331,148.610001,AAP,2015-04-24
332,144.990005,AAP,2015-04-27
333,144.5,AAP,2015-04-28
334,144.660004,AAP,2015-04-29
335,143.0,AAP,2015-04-30
336,145.339996,AAP,2015-05-01
337,145.449997,AAP,2015-05-04
338,143.990005,AAP,2015-05-05
339,144.089996,AAP,2015-05-06
340,144.529999,AAP,2015-05-07
341,144.759995,AAP,2015-05-08
342,145.509995,AAP,2015-05-11
343,147.130005,AAP,2015-05-12
344,149.380005,AAP,2015-05-13
345,149.860001,AAP,2015-05-14
346,151.619995,AAP,2015-05-15
347,151.880005,AAP,2015-05-18
348,152.940002,AAP,2015-05-19
349,149.899994,AAP,2015-05-20
350,157.5,AAP,2015-05-21
351,160.199997,AAP,2015-05-22
352,158.0,AAP,2015-05-26
353,157.220001,AAP,2015-05-27
354,156.350006,AAP,2015-05-28
355,153.220001,AAP,2015-05-29
356,153.320007,AAP,2015-06-01
357,155.360001,AAP,2015-06-02
358,156.529999,AAP,2015-06-03
359,156.600006,AAP,2015-06-04
360,157.389999,AAP,2015-06-05
361,157.309998,AAP,2015-06-08
362,157.419998,AAP,2015-06-09
363,160.270004,AAP,2015-06-10
364,160.529999,AAP,2015-06-11
365,161.210007,AAP,2015-06-12
366,158.320007,AAP,2015-06-15
367,159.050003,AAP,2015-06-16
368,158.990005,AAP,2015-06-17
369,160.25,AAP,2015-06-18
370,160.5,AAP,2015-06-19
371,163.259995,AAP,2015-06-22
372,163.889999,AAP,2015-06-23
373,163.419998,AAP,2015-06-24
374,164.199997,AAP,2015-06-25
375,164.279999,AAP,2015-06-26
376,158.929993,AAP,2015-06-29
377,159.289993,AAP,2015-06-30
378,160.419998,AAP,2016-04-01
379,159.229996,AAP,2016-04-04
380,160.470001,AAP,2016-04-05
381,159.880005,AAP,2016-04-06
382,155.830002,AAP,2016-04-07
383,156.110001,AAP,2016-04-08
384,154.770004,AAP,2016-04-11
385,156.5,AAP,2016-04-12
386,160.490005,AAP,2016-04-13
387,160.940002,AAP,2016-04-14
388,161.190002,AAP,2016-04-15
389,160.940002,AAP,2016-04-18
390,160.789993,AAP,2016-04-19
391,158.389999,AAP,2016-04-20
392,487.960007,AAPL,2013-10-01
393,489.55999,AAPL,2013-10-02
394,483.409996,AAPL,2013-10-03
395,483.030014,AAPL,2013-10-04
396,487.750015,AAPL,2013-10-07
397,480.93998,AAPL,2013-10-08
398,486.589989,AAPL,2013-10-09
399,489.639992,AAPL,2013-10-10
400,492.809998,AAPL,2013-10-11
401,496.039978,AAPL,2013-10-14
402,498.679985,AAPL,2013-10-15
403,501.110001,AAPL,2013-10-16
404,504.499985,AAPL,2013-10-17
405,508.889992,AAPL,2013-10-18
406,521.360023,AAPL,2013-10-21
407,519.870003,AAPL,2013-10-22
408,524.959999,AAPL,2013-10-23
409,531.910011,AAPL,2013-10-24
410,525.960022,AAPL,2013-10-25
411,529.880005,AAPL,2013-10-28
412,516.680023,AAPL,2013-10-29
413,524.900024,AAPL,2013-10-30
414,522.699974,AAPL,2013-10-31
415,520.030006,AAPL,2013-11-01
416,526.75,AAPL,2013-11-04
417,525.449997,AAPL,2013-11-05
418,520.920013,AAPL,2013-11-06
419,512.490021,AAPL,2013-11-07
420,520.560005,AAPL,2013-11-08
421,519.050011,AAPL,2013-11-11
422,520.009979,AAPL,2013-11-12
423,520.63002,AAPL,2013-11-13
424,528.160019,AAPL,2013-11-14
425,524.990013,AAPL,2013-11-15
426,518.629974,AAPL,2013-11-18
427,519.549995,AAPL,2013-11-19
428,514.999985,AAPL,2013-11-20
429,521.139992,AAPL,2013-11-21
430,519.799988,AAPL,2013-11-22
431,523.739998,AAPL,2013-11-25
432,533.399979,AAPL,2013-11-26
433,545.959999,AAPL,2013-11-27
434,556.069977,AAPL,2013-11-29
435,551.230026,AAPL,2013-12-02
436,566.319984,AAPL,2013-12-03
437,565.000008,AAPL,2013-12-04
438,567.899994,AAPL,2013-12-05
439,560.019974,AAPL,2013-12-06
440,566.43,AAPL,2013-12-09
441,565.54998,AAPL,2013-12-10
442,561.359978,AAPL,2013-12-11
443,560.539986,AAPL,2013-12-12
444,554.429993,AAPL,2013-12-13
445,557.500023,AAPL,2013-12-16
446,554.990005,AAPL,2013-12-17
447,550.769989,AAPL,2013-12-18
448,544.459991,AAPL,2013-12-19
449,549.019989,AAPL,2013-12-20
450,570.090004,AAPL,2013-12-23
451,567.669975,AAPL,2013-12-24
452,563.900009,AAPL,2013-12-26
453,560.089989,AAPL,2013-12-27
454,554.519981,AAPL,2013-12-30
455,561.019997,AAPL,2013-12-31
456,99.18,AAPL,2014-10-01
457,99.900002,AAPL,2014-10-02
458,99.620003,AAPL,2014-10-03
459,99.620003,AAPL,2014-10-06
460,98.75,AAPL,2014-10-07
461,100.800003,AAPL,2014-10-08
462,101.019997,AAPL,2014-10-09
463,100.730003,AAPL,2014-10-10
464,99.809998,AAPL,2014-10-13
465,98.75,AAPL,2014-10-14
466,97.540001,AAPL,2014-10-15
467,96.260002,AAPL,2014-10-16
468,97.669998,AAPL,2014-10-17
469,99.760002,AAPL,2014-10-20
470,102.470001,AAPL,2014-10-21
471,102.989998,AAPL,2014-10-22
472,104.830002,AAPL,2014-10-23
473,105.220001,AAPL,2014-10-24
474,105.110001,AAPL,2014-10-27
475,106.739998,AAPL,2014-10-28
476,107.339996,AAPL,2014-10-29
477,106.980003,AAPL,2014-10-30
478,108.0,AAPL,2014-10-31
479,109.400002,AAPL,2014-11-03
480,108.599998,AAPL,2014-11-04
481,108.860001,AAPL,2014-11-05
482,108.699997,AAPL,2014-11-06
483,109.010002,AAPL,2014-11-07
484,108.830002,AAPL,2014-11-10
485,109.699997,AAPL,2014-11-11
486,111.25,AAPL,2014-11-12
487,112.82,AAPL,2014-11-13
488,114.18,AAPL,2014-11-14
489,113.989998,AAPL,2014-11-17
490,115.470001,AAPL,2014-11-18
491,114.669998,AAPL,2014-11-19
492,116.309998,AAPL,2014-11-20
493,116.470001,AAPL,2014-11-21
494,118.629997,AAPL,2014-11-24
495,117.599998,AAPL,2014-11-25
496,119.0,AAPL,2014-11-26
497,118.93,AAPL,2014-11-28
498,115.07,AAPL,2014-12-01
499,114.629997,AAPL,2014-12-02
500,115.93,AAPL,2014-12-03
501,115.489998,AAPL,2014-12-04
502,115.0,AAPL,2014-12-05
503,112.400002,AAPL,2014-12-08
504,114.120003,AAPL,2014-12-09
505,111.949997,AAPL,2014-12-10
506,111.620003,AAPL,2014-12-11
507,109.730003,AAPL,2014-12-12
508,108.230003,AAPL,2014-12-15
509,106.75,AAPL,2014-12-16
510,109.410004,AAPL,2014-12-17
511,112.650002,AAPL,2014-12-18
512,111.779999,AAPL,2014-12-19
513,112.940002,AAPL,2014-12-22
514,112.540001,AAPL,2014-12-23
515,112.010002,AAPL,2014-12-24
516,113.989998,AAPL,2014-12-26
517,113.910004,AAPL,2014-12-29
518,112.519997,AAPL,2014-12-30
519,110.379997,AAPL,2014-12-31
520,109.580002,AAPL,2015-10-01
521,110.379997,AAPL,2015-10-02
522,110.779999,AAPL,2015-10-05
523,111.309998,AAPL,2015-10-06
524,110.779999,AAPL,2015-10-07
525,109.5,AAPL,2015-10-08
526,112.120003,AAPL,2015-10-09
527,111.599998,AAPL,2015-10-12
528,111.790001,AAPL,2015-10-13
529,110.209999,AAPL,2015-10-14
530,111.860001,AAPL,2015-10-15
531,111.040001,AAPL,2015-10-16
532,111.730003,AAPL,2015-10-19
533,113.769997,AAPL,2015-10-20
534,113.760002,AAPL,2015-10-21
535,115.5,AAPL,2015-10-22
536,119.080002,AAPL,2015-10-23
537,115.279999,AAPL,2015-10-26
538,114.550003,AAPL,2015-10-27
539,119.269997,AAPL,2015-10-28
540,120.529999,AAPL,2015-10-29
541,119.5,AAPL,2015-10-30
542,121.18,AAPL,2015-11-02
543,122.57,AAPL,2015-11-03
544,122.0,AAPL,2015-11-04
545,120.919998,AAPL,2015-11-05
546,121.059998,AAPL,2015-11-06
547,120.57,AAPL,2015-11-09
548,116.769997,AAPL,2015-11-10
549,116.110001,AAPL,2015-11-11
550,115.720001,AAPL,2015-11-12
551,112.339996,AAPL,2015-11-13
552,114.18,AAPL,2015-11-16
553,113.690002,AAPL,2015-11-17
554,117.290001,AAPL,2015-11-18
555,118.779999,AAPL,2015-11-19
556,119.300003,AAPL,2015-11-20
557,117.75,AAPL,2015-11-23
558,118.879997,AAPL,2015-11-24
559,118.029999,AAPL,2015-11-25
560,117.809998,AAPL,2015-11-27
561,118.300003,AAPL,2015-11-30
562,117.339996,AAPL,2015-12-01
563,116.279999,AAPL,2015-12-02
564,115.199997,AAPL,2015-12-03
565,119.029999,AAPL,2015-12-04
566,118.279999,AAPL,2015-12-07
567,118.230003,AAPL,2015-12-08
568,115.620003,AAPL,2015-12-09
569,116.169998,AAPL,2015-12-10
570,113.18,AAPL,2015-12-11
571,112.480003,AAPL,2015-12-14
572,110.489998,AAPL,2015-12-15
573,111.339996,AAPL,2015-12-16
574,108.980003,AAPL,2015-12-17
575,106.029999,AAPL,2015-12-18
576,107.330002,AAPL,2015-12-21
577,107.230003,AAPL,2015-12-22
578,108.610001,AAPL,2015-12-23
579,108.029999,AAPL,2015-12-24
580,106.82,AAPL,2015-12-28
581,108.739998,AAPL,2015-12-29
582,107.32,AAPL,2015-12-30
583,105.260002,AAPL,2015-12-31
584,112.519997,AAPL,2016-10-03
585,113.0,AAPL,2016-10-04
586,113.050003,AAPL,2016-10-05
587,113.889999,AAPL,2016-10-06
588,114.059998,AAPL,2016-10-07
589,116.050003,AAPL,2016-10-10
590,116.300003,AAPL,2016-10-11
591,117.339996,AAPL,2016-10-12
592,116.980003,AAPL,2016-10-13
593,117.629997,AAPL,2016-10-14
594,117.550003,AAPL,2016-10-17
595,117.470001,AAPL,2016-10-18
596,33.900002,ABBV,2013-01-09
597,34.0,ABBV,2013-01-10
598,33.849998,ABBV,2013-01-11
599,34.09,ABBV,2013-01-14
600,34.599998,ABBV,2013-01-15
601,35.540001,ABBV,2013-01-16
602,36.419998,ABBV,2013-01-17
603,37.32,ABBV,2013-01-18
604,36.419998,ABBV,2013-01-22
605,37.799999,ABBV,2013-01-23
606,37.459999,ABBV,2013-01-24
607,37.599998,ABBV,2013-01-25
608,36.889999,ABBV,2013-01-28
609,37.310001,ABBV,2013-01-29
610,36.93,ABBV,2013-01-30
611,36.689999,ABBV,2013-01-31
612,37.18,ABBV,2013-02-01
613,37.279999,ABBV,2013-02-04
614,37.200001,ABBV,2013-02-05
615,37.139999,ABBV,2013-02-06
616,36.419998,ABBV,2013-02-07
617,36.25,ABBV,2013-02-08
618,35.849998,ABBV,2013-02-11
619,35.419998,ABBV,2013-02-12
620,35.27,ABBV,2013-02-13
621,36.57,ABBV,2013-02-14
622,37.580002,ABBV,2013-02-15
623,38.189999,ABBV,2013-02-19
624,38.610001,ABBV,2013-02-20
625,38.779999,ABBV,2013-02-21
626,38.459999,ABBV,2013-02-22
627,37.369999,ABBV,2013-02-25
628,37.09,ABBV,2013-02-26
629,36.73,ABBV,2013-02-27
630,36.919998,ABBV,2013-02-28
631,37.810001,ABBV,2013-03-01
632,38.240002,ABBV,2013-03-04
633,37.509998,ABBV,2013-03-05
634,37.740002,ABBV,2013-03-06
635,37.490002,ABBV,2013-03-07
636,37.34,ABBV,2013-03-08
637,37.669998,ABBV,2013-03-11
638,37.169998,ABBV,2013-03-12
639,37.169998,ABBV,2013-03-13
640,37.560001,ABBV,2013-03-14
641,38.5,ABBV,2013-03-15
642,38.16,ABBV,2013-03-18
643,38.360001,ABBV,2013-03-19
644,39.060001,ABBV,2013-03-20
645,38.490002,ABBV,2013-03-21
646,38.970001,ABBV,2013-03-22
647,39.32,ABBV,2013-03-25
648,40.209999,ABBV,2013-03-26
649,40.150002,ABBV,2013-03-27
650,40.779999,ABBV,2013-03-28
651,51.98,ABBV,2014-01-02
652,52.299999,ABBV,2014-01-03
653,50.389999,ABBV,2014-01-06
654,50.490002,ABBV,2014-01-07
655,50.360001,ABBV,2014-01-08
656,51.220001,ABBV,2014-01-09
657,50.900002,ABBV,2014-01-10
658,49.830002,ABBV,2014-01-13
659,50.599998,ABBV,2014-01-14
660,50.110001,ABBV,2014-01-15
661,50.5,ABBV,2014-01-16
662,50.060001,ABBV,2014-01-17
663,50.0,ABBV,2014-01-21
664,49.080002,ABBV,2014-01-22
665,48.869999,ABBV,2014-01-23
666,47.790001,ABBV,2014-01-24
667,46.830002,ABBV,2014-01-27
668,47.689999,ABBV,2014-01-28
669,47.610001,ABBV,2014-01-29
670,48.310001,ABBV,2014-01-30
671,49.23,ABBV,2014-01-31
672,47.349998,ABBV,2014-02-03
673,47.950001,ABBV,2014-02-04
674,47.73,ABBV,2014-02-05
675,47.93,ABBV,2014-02-06
676,48.889999,ABBV,2014-02-07
677,49.549999,ABBV,2014-02-10
678,49.66,ABBV,2014-02-11
679,50.560001,ABBV,2014-02-12
680,50.349998,ABBV,2014-02-13
681,50.73,ABBV,2014-02-14
682,51.459999,ABBV,2014-02-18
683,51.189999,ABBV,2014-02-19
684,51.860001,ABBV,2014-02-20
685,51.040001,ABBV,2014-02-21
686,50.849998,ABBV,2014-02-24
687,50.720001,ABBV,2014-02-25
688,50.740002,ABBV,2014-02-26
689,50.91,ABBV,2014-02-27
690,50.91,ABBV,2014-02-28
691,50.09,ABBV,2014-03-03
692,51.59,ABBV,2014-03-04
693,51.700001,ABBV,2014-03-05
694,52.040001,ABBV,2014-03-06
695,51.459999,ABBV,2014-03-07
696,51.66,ABBV,2014-03-10
697,51.75,ABBV,2014-03-11
698,51.639999,ABBV,2014-03-12
699,51.32,ABBV,2014-03-13
700,51.209999,ABBV,2014-03-14
701,51.98,ABBV,2014-03-17
702,53.099998,ABBV,2014-03-18
703,53.110001,ABBV,2014-03-19
704,53.68,ABBV,2014-03-20
705,53.459999,ABBV,2014-03-21
706,51.360001,ABBV,2014-03-24
707,51.689999,ABBV,2014-03-25
708,51.5,ABBV,2014-03-26
709,51.66,ABBV,2014-03-27
710,50.98,ABBV,2014-03-28
711,51.400002,ABBV,2014-03-31
712,65.889999,ABBV,2015-01-02
713,64.650002,ABBV,2015-01-05
714,64.330002,ABBV,2015-01-06
715,66.93,ABBV,2015-01-07
716,67.629997,ABBV,2015-01-08
717,65.779999,ABBV,2015-01-09
718,65.760002,ABBV,2015-01-12
719,63.389999,ABBV,2015-01-13
720,63.700001,ABBV,2015-01-14
721,62.889999,ABBV,2015-01-15
722,64.540001,ABBV,2015-01-16
723,63.450001,ABBV,2015-01-20
724,62.700001,ABBV,2015-01-21
725,62.98,ABBV,2015-01-22
726,62.43,ABBV,2015-01-23
727,62.830002,ABBV,2015-01-26
728,63.099998,ABBV,2015-01-27
729,61.849998,ABBV,2015-01-28
730,63.119999,ABBV,2015-01-29
731,60.349998,ABBV,2015-01-30
732,60.700001,ABBV,2015-02-02
733,61.650002,ABBV,2015-02-03
734,56.91,ABBV,2015-02-04
735,57.990002,ABBV,2015-02-05
736,56.900002,ABBV,2015-02-06
737,55.48,ABBV,2015-02-09
738,56.889999,ABBV,2015-02-10
739,56.689999,ABBV,2015-02-11
740,57.049999,ABBV,2015-02-12
741,58.049999,ABBV,2015-02-13
742,58.720001,ABBV,2015-02-17
743,59.240002,ABBV,2015-02-18
744,59.0,ABBV,2015-02-19
745,61.299999,ABBV,2015-02-20
746,60.57,ABBV,2015-02-23
747,60.869999,ABBV,2015-02-24
748,60.619999,ABBV,2015-02-25
749,60.52,ABBV,2015-02-26
750,60.5,ABBV,2015-02-27
751,60.459999,ABBV,2015-03-02
752,59.619999,ABBV,2015-03-03
753,60.27,ABBV,2015-03-04
754,56.860001,ABBV,2015-03-05
755,55.639999,ABBV,2015-03-06
756,55.540001,ABBV,2015-03-09
757,55.84,ABBV,2015-03-10
758,56.619999,ABBV,2015-03-11
759,58.0,ABBV,2015-03-12
760,58.0,ABBV,2015-03-13
761,59.119999,ABBV,2015-03-16
762,59.73,ABBV,2015-03-17
763,59.889999,ABBV,2015-03-18
764,61.189999,ABBV,2015-03-19
765,60.400002,ABBV,2015-03-20
766,60.48,ABBV,2015-03-23
767,59.630001,ABBV,2015-03-24
768,58.220001,ABBV,2015-03-25
769,57.27,ABBV,2015-03-26
770,57.650002,ABBV,2015-03-27
771,58.240002,ABBV,2015-03-30
772,58.540001,ABBV,2015-03-31
773,57.610001,ABBV,2016-01-04
774,57.369999,ABBV,2016-01-05
775,57.380001,ABBV,2016-01-06
776,57.209999,ABBV,2016-01-07
777,55.650002,ABBV,2016-01-08
778,53.880001,ABBV,2016-01-11
779,54.84,ABBV,2016-01-12
780,51.18,ABBV,2016-01-13
781,54.560001,ABBV,2016-01-14
782,57.34,ABBV,2016-01-15
783,54.990002,ABBV,2016-01-19
784,57.150002,ABBV,2016-01-20
785,58.360001,ABBV,2016-01-21
786,62.48,ABC,2013-10-01
787,62.200001,ABC,2013-10-02
788,61.419998,ABC,2013-10-03
789,62.470001,ABC,2013-10-04
790,61.970001,ABC,2013-10-07
791,61.189999,ABC,2013-10-08
792,61.27,ABC,2013-10-09
793,62.43,ABC,2013-10-10
794,62.650002,ABC,2013-10-11
795,63.110001,ABC,2013-10-14
796,62.810001,ABC,2013-10-15
797,63.75,ABC,2013-10-16
798,64.620003,ABC,2013-10-17
799,64.610001,ABC,2013-10-18
800,63.869999,ABC,2013-10-21
801,63.759998,ABC,2013-10-22
802,63.830002,ABC,2013-10-23
803,64.639999,ABC,2013-10-24
804,65.239998,ABC,2013-10-25
805,65.199997,ABC,2013-10-28
806,65.800003,ABC,2013-10-29
807,65.220001,ABC,2013-10-30
808,65.330002,ABC,2013-10-31
809,66.379997,ABC,2013-11-01
810,67.089996,ABC,2013-11-04
811,66.870003,ABC,2013-11-05
812,67.160004,ABC,2013-11-06
813,66.730003,ABC,2013-11-07
814,68.0,ABC,2013-11-08
815,68.110001,ABC,2013-11-11
816,68.290001,ABC,2013-11-12
817,68.489998,ABC,2013-11-13
818,69.220001,ABC,2013-11-14
819,69.5,ABC,2013-11-15
820,69.150002,ABC,2013-11-18
821,68.870003,ABC,2013-11-19
822,69.339996,ABC,2013-11-20
823,69.790001,ABC,2013-11-21
824,70.019997,ABC,2013-11-22
825,70.419998,ABC,2013-11-25
826,70.610001,ABC,2013-11-26
827,70.5,ABC,2013-11-27
828,70.529999,ABC,2013-11-29
829,70.889999,ABC,2013-12-02
830,70.57,ABC,2013-12-03
831,69.459999,ABC,2013-12-04
832,69.139999,ABC,2013-12-05
833,70.290001,ABC,2013-12-06
834,70.629997,ABC,2013-12-09
835,69.769997,ABC,2013-12-10
836,68.800003,ABC,2013-12-11
837,68.769997,ABC,2013-12-12
838,68.449997,ABC,2013-12-13
839,68.449997,ABC,2013-12-16
